paper_id,ai_decision,ai_rank,ai_confidence
e2becd2f9940,include,757,0.6575
d0cb5c3f2a63,include,758,0.6575
5943a6e3672a,include,759,0.6575
852010d3745d,include,760,0.6575
8ea215f74d2c,include,761,0.6575
fd26f1510761,include,762,0.6575
6cc042cd8fb1,include,763,0.6575
33ecea26692d,include,764,0.6575
bbae5f143d1d,include,765,0.6575
9ee4aaf0f745,include,766,0.6575
d95a84f9ce02,include,767,0.6575
46db6505e091,include,768,0.6575
6a317336ca81,include,769,0.6575
94db45b6ef20,include,770,0.6575
53585cb7d779,include,771,0.6575
1facafeaab71,include,772,0.6575
d15b97b889c2,include,773,0.6575
158dd504663d,include,774,0.6575
af40bcae1738,include,775,0.6575
3fee12f764d9,include,776,0.6575
4f07d45db4c6,include,777,0.6574
1694a492105e,include,778,0.6574
2ac5434e54ce,include,779,0.6574
b6eb243139d5,include,780,0.6574
795157f29053,include,781,0.6574
1d05641e88fa,include,782,0.6574
8a247cf12652,include,783,0.6574
270d264b98f3,include,784,0.6574
2de86d65f187,include,785,0.6574
59f77924ebc2,include,786,0.6574
5e831b090a7f,include,787,0.6574
6f93ee4938e3,include,788,0.6574
dcc9f218d7a2,include,789,0.6574
3372d98d6f0d,include,790,0.6574
7bb1f70bfd69,include,791,0.6574
92325e89d014,include,792,0.6574
2ed32d6e6377,include,793,0.6574
6fc17343ee44,include,794,0.6574
bb16bc1de89c,include,795,0.6574
53a88bdc7a04,include,796,0.6574
272fc6ffdcaa,include,797,0.6573
704e0cc4a328,include,798,0.6573
616ee77e87f8,include,799,0.6573
196691cfdca8,include,800,0.6573
96afa48cba5f,include,801,0.6573
c0fc8b113e0f,include,802,0.6573
4c7925a28627,include,803,0.6573
7696b700dd04,include,804,0.6573
526fcec10f82,include,805,0.6573
146a99b9b311,include,806,0.6573
732a35f6a09a,include,807,0.6573
ab5e4dc7468c,include,808,0.6573
7f1e3f31c540,include,809,0.6573
0aa9041830b4,include,810,0.6573
9be9df544f7c,include,811,0.6573
0b6f7c6c4152,include,812,0.6573
0ab7b084aacf,include,813,0.6573
df5b91d07411,include,814,0.6573
25812a85c3a7,include,815,0.6573
1b554a506320,include,816,0.6573
52249e55830a,include,817,0.6573
2831368bf1cf,include,818,0.6573
09ddf1465f41,include,819,0.6573
8f64720d9eb5,include,820,0.6573
79aa730562f3,include,821,0.6573
3ee4e2ce5b7d,include,822,0.6572
d85be19938f4,include,823,0.6572
a7570b07c53f,include,824,0.6572
a0916e55923a,include,825,0.6572
1d715e0cd1aa,include,826,0.6572
9eb296f23a10,include,827,0.6572
148be08400da,include,828,0.6572
3a25c945036b,include,829,0.6572
68b9ec9dea63,include,830,0.6572
17bf34700dca,include,831,0.6572
9434f594bdeb,include,832,0.6572
b327b7c8f182,include,833,0.6572
96f85cc194af,include,834,0.6572
5a5bcd7b5e90,include,835,0.6572
58318496b2b8,include,836,0.6572
e32b9de6f7fb,include,837,0.6572
0b5dbb0ebadb,include,838,0.6572
2337475ae3d1,include,839,0.6572
e77b6ce40921,include,840,0.6572
66969a83b1e5,include,841,0.6571
24214fd686d6,include,842,0.6571
c47a454352d5,include,843,0.6571
74c944075500,include,844,0.6571
e3ccb8cc6354,include,845,0.6571
abcb78d9c9b0,include,846,0.6571
7616bd116272,include,847,0.6571
337bf4092fbc,include,848,0.6571
44fb13c66435,include,849,0.6571
3ff552a83701,include,850,0.6571
8d8d76478f6b,include,851,0.6571
163587ebd2da,include,852,0.6571
262d95d79137,include,853,0.6571
cb5579ed5567,include,854,0.6571
78c76c523320,include,855,0.6571
dc34040967e0,include,856,0.6571
75b1fe1e1437,include,857,0.6571
44824dda406f,include,858,0.6571
4b808e14a12b,include,859,0.6571
c75d79b81c99,include,860,0.6571
774364c6da63,include,861,0.6571
ef6f8d211378,include,862,0.6571
c362aba30559,include,863,0.6571
0df7a9f2fffd,include,864,0.6571
0cbdf5d13130,include,865,0.6571
4506b658dc59,include,866,0.6571
2913078f5a2a,include,867,0.6570
db0868f018ba,include,868,0.6570
837f13f527f7,include,869,0.6570
1eb085c306aa,include,870,0.6570
29f0090eef80,include,871,0.6570
4ac0fb8f2917,include,872,0.6570
bc2f11ba07d0,include,873,0.6570
9c538f62ee78,include,874,0.6570
2fe0d0f15604,include,875,0.6570
5d78bb792399,include,876,0.6570
10a6c42c33b6,include,877,0.6570
5d534083c368,include,878,0.6570
0097bf4e96f5,include,879,0.6570
3935d02c9bc4,include,880,0.6570
e1731c705f63,include,881,0.6570
f90a7465308c,include,882,0.6570
962a7adb6ec4,include,883,0.6570
c78abc502e8c,include,884,0.6570
14b3e6b32874,include,885,0.6570
0b549647c8e5,include,886,0.6570
945966b8a95c,include,887,0.6570
e97b56076b3b,include,888,0.6570
abe124850283,include,889,0.6570
21aabb7081dc,include,890,0.6570
c1aaea2a5542,include,891,0.6570
7774203b37ba,include,892,0.6570
81bc9b813730,include,893,0.6569
08249ab49c6a,include,894,0.6569
b8057faa8a23,include,895,0.6569
7a60635303c5,include,896,0.6569
439a750eda8c,include,897,0.6569
e884248dc62e,include,898,0.6569
f908383022bc,include,899,0.6569
196d41c96981,include,900,0.6569
6b38d9183277,include,901,0.6569
0a7f6ad8f31f,include,902,0.6569
0278d4930fe7,include,903,0.6569
cef74a3d2c40,include,904,0.6569
d5410f88017c,include,905,0.6569
da48095bcac8,include,906,0.6569
581a9bdd2510,include,907,0.6569
92120a510a51,include,908,0.6569
28cd858e9da6,include,909,0.6569
41d2d7bb257a,include,910,0.6569
fdf5a9b4584d,include,911,0.6569
b9fc702314e4,include,912,0.6569
a3f647d3a031,include,913,0.6569
d24e3c54bdbc,include,914,0.6569
103e75f639af,include,915,0.6569
6e0759631cba,include,916,0.6569
2847a2eb4ddc,include,917,0.6569
933cb882d120,include,918,0.6569
25195c44d48d,include,919,0.6569
ef6c94772207,include,920,0.6568
bc01d6c7a185,include,921,0.6568
c2e73794f1b5,include,922,0.6568
837c19a883d6,include,923,0.6568
17e2a819d8d1,include,924,0.6568
08431cc80f23,include,925,0.6568
6f039fcdad9d,include,926,0.6568
85e216be9ba3,include,927,0.6568
0d16e0ce385c,include,928,0.6568
54fb8211ed6a,include,929,0.6568
4de005c12725,include,930,0.6568
9bc9b29fc6af,include,931,0.6568
aa7636e1bf8e,include,932,0.6568
5586948dc25a,include,933,0.6568
cf30c27e711a,include,934,0.6568
bd26bf78cd53,include,935,0.6568
5920e3549713,include,936,0.6568
a26402012911,include,937,0.6568
c9d3c8bd3930,include,938,0.6568
6c3031bde637,include,939,0.6568
3e0a6e2b4120,include,940,0.6568
13e61b925320,include,941,0.6568
2b34eb642f89,include,942,0.6568
de7c20d08bbe,include,943,0.6567
eb49db8c70eb,include,944,0.6567
01326ce2213f,include,945,0.6567
1bf2d67a67e7,include,946,0.6567
c0d064db890f,include,947,0.6567
41880ed56434,include,948,0.6567
317e6bb03bfa,include,949,0.6567
f12303306c16,include,950,0.6567
4ec82736e3a4,include,951,0.6567
62182387705b,include,952,0.6567
364a53b48fbc,include,953,0.6567
c70de9d73132,include,954,0.6567
dff303f4facf,include,955,0.6567
ccce4107774f,include,956,0.6567
c4061ff11b8d,include,957,0.6567
18435c8a11a0,include,958,0.6567
de76c0f9da4e,include,959,0.6567
ff62c3dd3f66,include,960,0.6567
2776798f4a22,include,961,0.6567
0a3609511078,include,962,0.6567
87ac65c206bd,include,963,0.6567
1ec8fb7a4c71,include,964,0.6567
9b363efedb0e,include,965,0.6567
2951a9ca33fd,include,966,0.6567
2f870343cadc,include,967,0.6567
055b25e50d86,include,968,0.6567
e6652288c4eb,include,969,0.6567
4ea298f14ad5,include,970,0.6567
79a526ef5902,include,971,0.6567
27472e2b5157,include,972,0.6567
1c1c816351f4,include,973,0.6566
3ad8a5b1e8a5,include,974,0.6566
b5e9ac66ddce,include,975,0.6566
b421867d4a66,include,976,0.6566
5869f9a4f8d4,include,977,0.6566
b1dec1d51695,include,978,0.6566
e9e49c657667,include,979,0.6566
687000cc5f04,include,980,0.6566
68cb74ff0639,include,981,0.6566
ec3aae75d526,include,982,0.6566
6eb61c248ea7,include,983,0.6566
7f09d7df1f04,include,984,0.6566
5f8aaf886d0b,include,985,0.6566
30ba9d2c856c,include,986,0.6566
0be9e89ea383,include,987,0.6566
66dc53bdd1f9,include,988,0.6566
82631bd87dfc,include,989,0.6566
1bf880322e6f,include,990,0.6566
fffb77c6cb09,include,991,0.6566
1740cf4ef565,include,992,0.6566
d6f2331e373d,include,993,0.6566
f70cccab3ffd,include,994,0.6566
e884742ba187,include,995,0.6566
9dae3077a331,include,996,0.6566
4bfc5097b321,include,997,0.6566
f9a124509116,include,998,0.6566
9a12ddd4d5b7,include,999,0.6565
b59e0053db19,include,1000,0.6565
f644e1e57139,include,1001,0.6565
cfcb7257de94,include,1002,0.6565
b0f18b08964e,include,1003,0.6565
741e66d789d0,include,1004,0.6565
3aae6a1d72b9,include,1005,0.6565
3fc955eb39ed,include,1006,0.6565
4bf557710e9f,include,1007,0.6565
99ce869b708b,include,1008,0.6565
62ed79c3a22b,include,1009,0.6565
dd4131a6429f,include,1010,0.6565
3d5c4a25134d,include,1011,0.6565
a58363b0d404,include,1012,0.6565
b078eb45a65d,include,1013,0.6565
b6a55230434d,include,1014,0.6565
ad39fdf1f744,include,1015,0.6565
50c5c0c16e36,include,1016,0.6565
5b2393e46da8,include,1017,0.6565
740ccc3ae6f8,include,1018,0.6565
d676ccdb12e2,include,1019,0.6565
3666d0cc8d8b,include,1020,0.6565
97e8381396c8,include,1021,0.6565
672219d17d19,include,1022,0.6565
944a4cd073cf,include,1023,0.6565
ce05307a1ddf,include,1024,0.6565
4916806398a0,include,1025,0.6565
9b277c9234e8,include,1026,0.6565
da38798f7bda,include,1027,0.6565
16cf6f6f479e,include,1028,0.6565
c8047c2ddfb9,include,1029,0.6565
4c322292e756,include,1030,0.6565
848786aa7684,include,1031,0.6565
fbc4151b765e,include,1032,0.6565
a952019da89f,include,1033,0.6565
045ed6183319,include,1034,0.6565
ebcab7d9f3b7,include,1035,0.6564
e3a033ada822,include,1036,0.6564
973813aa3d2b,include,1037,0.6564
d0556bbc1140,include,1038,0.6564
a1eda49dfc76,include,1039,0.6564
7ed9c37834b6,include,1040,0.6564
faf3e04b0d38,include,1041,0.6564
39aed853f863,include,1042,0.6564
dea554bac8c5,include,1043,0.6564
3896b93c16d8,include,1044,0.6564
f17c84a74c40,include,1045,0.6564
737d5632ca95,include,1046,0.6564
19660db0b2c6,include,1047,0.6564
4f428be7e7d7,include,1048,0.6564
fd441af0a71d,include,1049,0.6564
a17ca35610c0,include,1050,0.6564
d53d98483580,include,1051,0.6564
a4cf9687035e,include,1052,0.6564
8eecae794ba6,include,1053,0.6564
25a691fb4c7a,include,1054,0.6564
b599119217a1,include,1055,0.6564
879b52bf6e4f,include,1056,0.6564
7af07e74f9a4,include,1057,0.6564
e66fe6835f86,include,1058,0.6564
75aeafc10dc7,include,1059,0.6564
48fad011ea47,include,1060,0.6564
119578338c9e,include,1061,0.6564
bc7bb11dcd2a,include,1062,0.6564
80163d5cec5c,include,1063,0.6564
d551d4877199,include,1064,0.6564
962b76f4a1d2,include,1065,0.6564
0dc4d9490b01,include,1066,0.6564
a66dfb1dac42,include,1067,0.6564
438ac3adc8e6,include,1068,0.6564
e531d7ff950d,include,1069,0.6564
a7780729de6b,include,1070,0.6563
d3b69359c2c4,include,1071,0.6563
076cb93860b0,include,1072,0.6563
5ba32e8e8a7f,include,1073,0.6563
2db341a16378,include,1074,0.6563
02d9952d184a,include,1075,0.6563
e8ec57602361,include,1076,0.6563
9109c997fba4,include,1077,0.6563
f51d7f8a806a,include,1078,0.6563
9508a244ee62,include,1079,0.6563
fbaaa4d89d56,include,1080,0.6563
050c4f8479db,include,1081,0.6563
0589931d86b4,include,1082,0.6563
d895c2e69e4b,include,1083,0.6563
e946791d5bf8,include,1084,0.6563
bf6db651f13b,include,1085,0.6563
917752bb41f3,include,1086,0.6563
7ce624914403,include,1087,0.6563
815687ced562,include,1088,0.6563
94ba05f2ac69,include,1089,0.6563
8fb7c0d106fd,include,1090,0.6563
650b092b068d,include,1091,0.6563
5988e9a5f6b4,include,1092,0.6563
78f6379ed79b,include,1093,0.6563
91a3af81badd,include,1094,0.6563
cc177b8d4b5a,include,1095,0.6563
d0176849806b,include,1096,0.6563
e954c10b19a9,include,1097,0.6563
7c0152f689f2,include,1098,0.6563
c784a08e2043,include,1099,0.6563
507abaec3072,include,1100,0.6563
629ad7ff1054,include,1101,0.6563
21638ee4f43e,include,1102,0.6563
183eee816106,include,1103,0.6563
549d3acc55c1,include,1104,0.6563
8c00f02174f6,include,1105,0.6563
dca278a85a11,include,1106,0.6563
1397c5b0fbc3,include,1107,0.6563
596d3496c56c,include,1108,0.6563
6e0380dce3b2,include,1109,0.6563
b0d54be4445d,include,1110,0.6563
7ab621d7747a,include,1111,0.6563
2caa22c30648,include,1112,0.6563
90c03e312cf7,include,1113,0.6563
00da74dc67ef,include,1114,0.6563
abc236dcf784,include,1115,0.6563
2309d490f2f5,include,1116,0.6562
ab88475c4993,include,1117,0.6562
8526f4a60a1f,include,1118,0.6562
add512163d77,include,1119,0.6562
388528c3988e,include,1120,0.6562
74286cf388ec,include,1121,0.6562
b526f8d97475,include,1122,0.6562
f67f10383234,include,1123,0.6562
97d100b8fd66,include,1124,0.6562
6c0af2c60bf0,include,1125,0.6562
972faa34c6b1,include,1126,0.6562
eba3339b9306,include,1127,0.6562
b279e3fffca1,include,1128,0.6562
a92bb795bda4,include,1129,0.6562
9636368991e9,include,1130,0.6562
4c43abf66c3f,include,1131,0.6562
34a2b9c8ea7a,include,1132,0.6562
52b1d7c50b82,include,1133,0.6562
977419f5166d,include,1134,0.6562
b0ce7444d10d,include,1135,0.6562
5582d5195588,include,1136,0.6562
b5445c937382,include,1137,0.6562
6e43ede17721,include,1138,0.6562
ebb295aed9c9,include,1139,0.6562
5038dd17e710,include,1140,0.6562
84dd39e01196,include,1141,0.6562
89418437f51c,include,1142,0.6562
b63d8c090231,include,1143,0.6562
b1450afbccd7,include,1144,0.6562
5e497f8dc518,include,1145,0.6562
36432eaf1f31,include,1146,0.6562
92fc435704d5,include,1147,0.6562
583acc3a63d9,include,1148,0.6562
3bf7bbec10c5,include,1149,0.6562
dfc9b2d1b1f3,include,1150,0.6562
9db1f2a6b2c8,include,1151,0.6562
4dedac94282f,include,1152,0.6562
1e96ec0e5314,include,1153,0.6561
f9e1ffe01779,include,1154,0.6561
b8b91acbf6f5,include,1155,0.6561
435a5114b884,include,1156,0.6561
d5c34b2b4e18,include,1157,0.6561
6ced59f1d37f,include,1158,0.6561
e52f3f130a75,include,1159,0.6561
c8cdc55500d8,include,1160,0.6561
449a33658568,include,1161,0.6561
bc700ae00f45,include,1162,0.6561
0f653c8125d6,include,1163,0.6561
2f9a9978ad6f,include,1164,0.6561
0e9ded454de6,include,1165,0.6561
a146239facf5,include,1166,0.6561
e144c172fa6c,include,1167,0.6561
435c6054b201,include,1168,0.6561
ba2626d6aaf4,include,1169,0.6561
7594aa350335,include,1170,0.6561
c759041ceebc,include,1171,0.6561
ebdb1de85af5,include,1172,0.6561
92948f73b470,include,1173,0.6561
8bca267b6fd7,include,1174,0.6561
ee8331fcdc90,include,1175,0.6561
3764a78d72a1,include,1176,0.6561
09a0a01c4e98,include,1177,0.6561
794f17b18876,include,1178,0.6561
313cc5fc1327,include,1179,0.6560
cf7e9bf9a79f,include,1180,0.6560
12afb3794569,include,1181,0.6560
e8de3f46e2ef,include,1182,0.6560
f278e6cdca0b,include,1183,0.6560
c6240bc88e6f,include,1184,0.6560
004e110a1e34,include,1185,0.6560
c05cd985bd1b,include,1186,0.6560
63e23282a069,include,1187,0.6560
21ddd7a0f13d,include,1188,0.6560
0c85c1c93720,include,1189,0.6560
bc7abe57bcdd,include,1190,0.6560
1f867e9cb90a,include,1191,0.6560
4874de92eb58,include,1192,0.6560
c56c0848d94b,include,1193,0.6560
b8634b9c1184,include,1194,0.6560
b6a9479faf0d,include,1195,0.6560
0e87c75ab52f,include,1196,0.6560
049342dcea54,include,1197,0.6560
ab11636513fd,include,1198,0.6560
7b4855a804c1,include,1199,0.6560
64f93ddbe2a8,include,1200,0.6560
a225d610f314,include,1201,0.6560
31bc2674b2ce,include,1202,0.6560
bef410fcb09f,include,1203,0.6560
6eacfb0e3cc2,include,1204,0.6560
5805273938c6,include,1205,0.6560
a2090f4af8db,include,1206,0.6560
f5c6181652b9,include,1207,0.6560
a254f338377d,include,1208,0.6560
72ea29679e05,include,1209,0.6560
59ad2ae8200f,include,1210,0.6560
209e65831b98,include,1211,0.6559
23dfc04a7391,include,1212,0.6559
bbfbbfd5b9a9,include,1213,0.6559
a69c6a4304c8,include,1214,0.6559
5b577af5370b,include,1215,0.6559
4475ade05c73,include,1216,0.6559
54deb7b65eff,include,1217,0.6559
b89839f3a3c2,include,1218,0.6559
9db159f5c6bf,include,1219,0.6559
422b7e1a0202,include,1220,0.6559
3257adfbbc11,include,1221,0.6559
440897d907ef,include,1222,0.6559
fc4c3967c783,include,1223,0.6559
0751399ef4a2,include,1224,0.6559
9f057e048bbf,include,1225,0.6559
4092c6fa926e,include,1226,0.6559
4092c6fa926e,include,1227,0.6559
38cdd21cc10f,include,1228,0.6559
b80c0b2a69b6,include,1229,0.6559
9fbe472a05cc,include,1230,0.6559
872c48c8888d,include,1231,0.6559
cad5f398ac33,include,1232,0.6559
82fc99b15a6f,include,1233,0.6559
c7cb4b2a21ac,include,1234,0.6559
79ac67bc747c,include,1235,0.6559
2b1b2690f8df,include,1236,0.6559
9a9b0feb8444,include,1237,0.6559
b2e3a85eb805,include,1238,0.6559
7bfcc930970c,include,1239,0.6559
05c0e578f163,include,1240,0.6559
7cee7bb5ed65,include,1241,0.6559
be6670cbb1bc,include,1242,0.6559
b10675522f25,include,1243,0.6559
ab64e5a71ffc,include,1244,0.6559
4159744f2484,include,1245,0.6559
66dcb2572139,include,1246,0.6559
30089bbc27bd,include,1247,0.6559
f6b65b265aa1,include,1248,0.6559
61ddfc094582,include,1249,0.6559
470373e435d2,include,1250,0.6559
68101ddfcc91,include,1251,0.6559
5d089986c201,include,1252,0.6559
fb6489d82fd1,include,1253,0.6558
ec9bb9c44a50,include,1254,0.6558
872574ba502f,include,1255,0.6558
21cced6ec323,include,1256,0.6558
d2f50edf9ceb,include,1257,0.6558
0e121f323f82,include,1258,0.6558
26908b5e0542,include,1259,0.6558
4f03781f2c15,include,1260,0.6558
e6692a4012cb,include,1261,0.6558
b42fac5de917,include,1262,0.6558
1afa8e8290be,include,1263,0.6558
417f33df2547,include,1264,0.6558
6e3ee30533e9,include,1265,0.6558
f8b246a54af7,include,1266,0.6558
6a671c7b55f9,include,1267,0.6558
8916537034ac,include,1268,0.6558
47be5ca38bca,include,1269,0.6558
346b80c33fe2,include,1270,0.6558
cd337a0fd69c,include,1271,0.6558
d5d8629d0d8a,include,1272,0.6558
c73ab6955ecc,include,1273,0.6558
54ef75b0f5fa,include,1274,0.6558
c1bbc8c7cbd7,include,1275,0.6558
9f73042fd5c5,include,1276,0.6558
f1123ce2257d,include,1277,0.6558
7aad35fe5080,include,1278,0.6558
fb3fa99ccb0e,include,1279,0.6558
d37354bd1037,include,1280,0.6558
e3f0d48b8da0,include,1281,0.6558
89b56ad51ea1,include,1282,0.6558
3e5cb9f5d017,include,1283,0.6558
3c93fa52d7f0,include,1284,0.6558
6884de59fe05,include,1285,0.6558
02d8954f628d,include,1286,0.6558
4f4e436801e7,include,1287,0.6557
15d31a5b9de0,include,1288,0.6557
1fd00324cd54,include,1289,0.6557
4f97b2b346b3,include,1290,0.6557
3d8b0fa826d2,include,1291,0.6557
3f624b14d562,include,1292,0.6557
97f724169c71,include,1293,0.6557
aeba35e547c4,include,1294,0.6557
5ebcbd48a8b3,include,1295,0.6557
c73b23aca8f1,include,1296,0.6557
6cd2710dadd0,include,1297,0.6557
7cf9ec157ed1,include,1298,0.6557
cca26b715202,include,1299,0.6557
fc9bdffd2320,include,1300,0.6557
9d5712181e9d,include,1301,0.6557
ad09f848f2cc,include,1302,0.6557
87a595d46367,include,1303,0.6557
52b8fd86ca9f,include,1304,0.6557
8f37ab520cf2,include,1305,0.6557
745ec295ee85,include,1306,0.6557
9438a1638e0f,include,1307,0.6557
a3c777a86816,include,1308,0.6557
9663b138dc50,include,1309,0.6557
7ec0de9707c0,include,1310,0.6557
9bd4d4752519,include,1311,0.6557
fd6d12958e8e,include,1312,0.6557
a2aac47aeb68,include,1313,0.6557
0fe08c35909a,include,1314,0.6557
4552f137321e,include,1315,0.6557
909d68c51c97,include,1316,0.6557
09cb0dea571e,include,1317,0.6557
2622be6649de,include,1318,0.6557
64e9eaae262d,include,1319,0.6556
aa8d930f4f4f,include,1320,0.6556
32b072f2d507,include,1321,0.6556
56950951b57d,include,1322,0.6556
a40215e1b834,include,1323,0.6556
aa1d3ecffb05,include,1324,0.6556
d76d18f830e6,include,1325,0.6556
ee736c243d9c,include,1326,0.6556
298643846a19,include,1327,0.6556
dc46f2742855,include,1328,0.6556
f3f6aac56ea8,include,1329,0.6556
9e1b8407ace4,include,1330,0.6556
6a06590d1895,include,1331,0.6556
df0ad987d549,include,1332,0.6556
0538c4828554,include,1333,0.6556
d5c55acc5d18,include,1334,0.6556
855c16c86b49,include,1335,0.6556
31642c6e2dcc,include,1336,0.6556
6a6abb6df5da,include,1337,0.6556
092f61fee6d5,include,1338,0.6556
699e78f2a0b9,include,1339,0.6556
0cd8120e1361,include,1340,0.6556
68b8cb42bfce,include,1341,0.6556
3ef656673c2f,include,1342,0.6556
238b19b75100,include,1343,0.6556
34c848366458,include,1344,0.6556
1989d870081a,include,1345,0.6556
5ab70b61c1dd,include,1346,0.6556
57f3e8afecb3,include,1347,0.6556
31949f2fdd5a,include,1348,0.6556
ce4543302c65,include,1349,0.6556
926ea4a824f5,include,1350,0.6556
3369594963e5,include,1351,0.6556
ebc26d3b1089,include,1352,0.6556
a2ef2c00e8af,include,1353,0.6556
6450f5303004,include,1354,0.6556
5de7b5a03565,include,1355,0.6556
40124c49a43a,include,1356,0.6556
83d866d591e5,include,1357,0.6555
ec46c4209f52,include,1358,0.6555
4e182eab7186,include,1359,0.6555
ff3de228d8e3,include,1360,0.6555
d3641d1f7846,include,1361,0.6555
d0ef44077faa,include,1362,0.6555
438ff2817b3c,include,1363,0.6555
65b7c2bbf979,include,1364,0.6555
30736db2d82b,include,1365,0.6555
62eea81c9628,include,1366,0.6555
283b2a206700,include,1367,0.6555
1502fad8d8ac,include,1368,0.6555
eafaf1155e15,include,1369,0.6555
445390064c30,include,1370,0.6555
fb4d136f7b1a,include,1371,0.6555
4ceae3900931,include,1372,0.6555
6fe647d99f7e,include,1373,0.6555
d488eff10f7f,include,1374,0.6555
bb08aee9f188,include,1375,0.6555
8b16aa7ed02e,include,1376,0.6555
6df543f1353b,include,1377,0.6555
80c94312f376,include,1378,0.6555
af1eab5bbfe1,include,1379,0.6555
c72e0eb4de4a,include,1380,0.6555
862fc759b55d,include,1381,0.6555
b972daf2beb8,include,1382,0.6555
b41ec509a671,include,1383,0.6555
0f169dc8358d,include,1384,0.6555
9125f8ceaddc,include,1385,0.6555
279732d71807,include,1386,0.6555
a0335c7ec2bf,include,1387,0.6555
7ad40f5ddc1b,include,1388,0.6554
5ceb0011b1cd,include,1389,0.6554
c79a9262867c,include,1390,0.6554
1f95f99e1c61,include,1391,0.6554
3e0d1df0bfe3,include,1392,0.6554
269cce15f469,include,1393,0.6554
f85cc323779e,include,1394,0.6554
a475433e3e37,include,1395,0.6554
929728d2d958,include,1396,0.6554
5d557f03646f,include,1397,0.6554
984aa5ad3743,include,1398,0.6554
183a4cb39dd8,include,1399,0.6554
800bf15c42a5,include,1400,0.6554
aa0b7fc13bd7,include,1401,0.6554
3715904260dd,include,1402,0.6554
3204b16ec12f,include,1403,0.6554
cb9edc108f66,include,1404,0.6554
b46150b41b1f,include,1405,0.6554
6e9dcbe8faac,include,1406,0.6554
86f25080e301,include,1407,0.6554
e19d0c24c7bf,include,1408,0.6554
ad02037b31cd,include,1409,0.6554
ea4504852540,include,1410,0.6554
31bdb5654098,include,1411,0.6554
b2230647c31a,include,1412,0.6554
fc7d97a2f84b,include,1413,0.6554
f6ab8710875e,include,1414,0.6554
a4c802305769,include,1415,0.6554
59b6ab95741d,include,1416,0.6554
312e5f1e4a1c,include,1417,0.6554
6a20fd5a7b11,include,1418,0.6554
ff1ca5cb3bcd,include,1419,0.6554
649313a6f8d1,include,1420,0.6554
54991ed1926b,include,1421,0.6554
62905577eb05,include,1422,0.6553
6f63beaf8ddb,include,1423,0.6553
de32b11c9b35,include,1424,0.6553
cf8eacbd6079,include,1425,0.6553
63070f4a9f61,include,1426,0.6553
96c2a6b72ae1,include,1427,0.6553
9fd619b02b3e,include,1428,0.6553
d9cf2d791c87,include,1429,0.6553
8d0a8e0b8ad0,include,1430,0.6553
c9a09b2ad9d8,include,1431,0.6553
bc780e1d873c,include,1432,0.6553
20063e119947,include,1433,0.6553
4ec68b3aaabf,include,1434,0.6553
32d5543379eb,include,1435,0.6553
07ffc6d017ba,include,1436,0.6553
5a14221c82c6,include,1437,0.6553
c408224c2f59,include,1438,0.6553
2b67fc145756,include,1439,0.6553
73c745902dc0,include,1440,0.6553
9c4681ed0b36,include,1441,0.6553
5a52e7b33420,include,1442,0.6553
4adb16a5e179,include,1443,0.6553
2f9096b00d49,include,1444,0.6553
c8349a814971,include,1445,0.6553
a4cb146201fc,include,1446,0.6553
8d6de6a8c8c4,include,1447,0.6553
4f1046d02918,include,1448,0.6553
1f766e3c9cd0,include,1449,0.6553
7c5d6dd5967c,include,1450,0.6553
ebd4c4830e86,include,1451,0.6553
53862702095d,include,1452,0.6553
b6ceab0a68bf,include,1453,0.6553
b811a22ca41d,include,1454,0.6553
3f5525bb16c9,include,1455,0.6553
8e539653be75,include,1456,0.6553
2fb00e243e44,include,1457,0.6553
51e610c71d56,include,1458,0.6552
b066ba78ed95,include,1459,0.6552
2b0ee0736142,include,1460,0.6552
34f8784d073c,include,1461,0.6552
06b06a58038e,include,1462,0.6552
e0749294c772,include,1463,0.6552
02c3bbe4a6e2,include,1464,0.6552
26f542c41364,include,1465,0.6552
d16c5ab71ea8,include,1466,0.6552
db557002f4a4,include,1467,0.6552
3af753b13d42,include,1468,0.6552
9dc2adc67db8,include,1469,0.6552
0930c1cba9f3,include,1470,0.6552
8210a496020e,include,1471,0.6552
cac66b38c5fe,include,1472,0.6552
f1d94210fb4a,include,1473,0.6552
e79e7dfddcfb,include,1474,0.6552
75ef856a4c1d,include,1475,0.6552
cbf358142448,include,1476,0.6552
cd9329dc38ef,include,1477,0.6552
ee12789d167d,include,1478,0.6552
7c986be76026,include,1479,0.6552
2d0a1d7e68fe,include,1480,0.6552
f92a73e662cd,include,1481,0.6552
5230459c725b,include,1482,0.6552
dfb7ad6ed737,include,1483,0.6552
86ebf109f0fd,include,1484,0.6552
37a393e82ea5,include,1485,0.6552
47166749a93e,include,1486,0.6552
4970a0f991a5,include,1487,0.6552
c4d71db95f97,include,1488,0.6552
606afd6a4b74,include,1489,0.6552
75535e40a942,include,1490,0.6552
c97802424a7f,include,1491,0.6552
537bb195fd41,include,1492,0.6552
acd0eb1a8fbd,include,1493,0.6552
d3b96e5db423,include,1494,0.6552
37c00348c94b,include,1495,0.6552
97acfd5946de,include,1496,0.6552
e0b6e8c1ae57,include,1497,0.6552
df8c7213a65b,include,1498,0.6551
b0012a3061ee,include,1499,0.6551
d41efb46c104,include,1500,0.6551
5682e449de45,include,1501,0.6551
e9bc43539b4b,include,1502,0.6551
d2b627a2805a,include,1503,0.6551
a426a8634e23,include,1504,0.6551
